"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006M","B28003_006MA","B28003_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer",
"0500000US29053","Cooper County, Missouri","6091","null","244","null","5373","null","266","null","24","null","12","null","4871","null","243","null","478","null","88","null","718","138","null","null",
"0500000US29055","Crawford County, Missouri","9272","null","337","null","7846","null","347","null","39","null","33","null","6716","null","361","null","1091","null","283","null","1426","224","null","null",
"0500000US29057","Dade County, Missouri","2992","null","152","null","2570","null","165","null","11","null","10","null","2298","null","149","null","261","null","59","null","422","92","null","null",
"0500000US29059","Dallas County, Missouri","6512","null","220","null","5845","null","258","null","18","null","22","null","4948","null","292","null","879","null","245","null","667","165","null","null",
"0500000US29061","Daviess County, Missouri","3005","null","101","null","2573","null","126","null","12","null","9","null","2338","null","125","null","223","null","54","null","432","76","null","null",
"0500000US29063","DeKalb County, Missouri","3772","null","151","null","3105","null","198","null","7","null","6","null","2743","null","196","null","355","null","115","null","667","166","null","null",
"0500000US29065","Dent County, Missouri","5923","null","202","null","5086","null","255","null","22","null","19","null","4197","null","246","null","867","null","188","null","837","167","null","null",
"0500000US29067","Douglas County, Missouri","4532","null","208","null","3870","null","241","null","20","null","20","null","3227","null","280","null","623","null","177","null","662","155","null","null",
"0500000US29069","Dunklin County, Missouri","11167","null","268","null","9672","null","305","null","13","null","17","null","9023","null","326","null","636","null","139","null","1495","199","null","null",
"0500000US29071","Franklin County, Missouri","40612","null","581","null","37503","null","702","null","115","null","66","null","34968","null","829","null","2420","null","494","null","3109","384","null","null",
"0500000US29073","Gasconade County, Missouri","5872","null","221","null","5178","null","263","null","35","null","19","null","4739","null","256","null","404","null","86","null","694","119","null","null",
"0500000US29075","Gentry County, Missouri","2301","null","102","null","1883","null","101","null","6","null","8","null","1700","null","103","null","177","null","71","null","418","80","null","null",
"0500000US29077","Greene County, Missouri","129367","null","800","null","118841","null","1066","null","149","null","73","null","103861","null","1306","null","14831","null","1005","null","10526","691","null","null",
"0500000US29079","Grundy County, Missouri","3667","null","187","null","3041","null","187","null","13","null","11","null","2747","null","176","null","281","null","93","null","626","122","null","null",
"0500000US29081","Harrison County, Missouri","3094","null","143","null","2677","null","148","null","9","null","7","null","2501","null","142","null","167","null","55","null","417","79","null","null",
"0500000US29083","Henry County, Missouri","9190","null","255","null","8204","null","286","null","57","null","35","null","7481","null","303","null","666","null","131","null","986","174","null","null",
"0500000US29085","Hickory County, Missouri","3408","null","238","null","2634","null","261","null","9","null","15","null","2290","null","237","null","335","null","113","null","774","146","null","null",
"0500000US29087","Holt County, Missouri","1794","null","74","null","1504","null","65","null","5","null","5","null","1335","null","65","null","164","null","49","null","290","47","null","null",
"0500000US29089","Howard County, Missouri","3186","null","155","null","2816","null","148","null","3","null","5","null","2604","null","158","null","209","null","64","null","370","79","null","null",
"0500000US29091","Howell County, Missouri","15543","null","368","null","13858","null","408","null","90","null","61","null","12039","null","405","null","1729","null","287","null","1685","251","null","null",
"0500000US29093","Iron County, Missouri","3649","null","155","null","3015","null","148","null","12","null","9","null","2666","null","151","null","337","null","98","null","634","98","null","null",
"0500000US29095","Jackson County, Missouri","295018","null","1349","null","275728","null","1752","null","389","null","205","null","252618","null","1951","null","22721","null","1012","null","19290","1087","null","null",
"0500000US29097","Jasper County, Missouri","47105","null","572","null","43309","null","744","null","56","null","40","null","39709","null","840","null","3544","null","466","null","3796","444","null","null",
"0500000US29099","Jefferson County, Missouri","85737","null","755","null","80872","null","825","null","118","null","85","null","76557","null","1019","null","4197","null","564","null","4865","465","null","null",
"0500000US29101","Johnson County, Missouri","20537","null","486","null","19646","null","528","null","40","null","31","null","18229","null","544","null","1377","null","361","null","891","185","null","null",
"0500000US29103","Knox County, Missouri","1196","null","90","null","874","null","92","null","6","null","8","null","759","null","84","null","109","null","35","null","322","69","null","null",
"0500000US29105","Laclede County, Missouri","14380","null","337","null","12952","null","433","null","80","null","53","null","10563","null","550","null","2309","null","458","null","1428","292","null","null",
"0500000US29107","Lafayette County, Missouri","12083","null","370","null","10970","null","414","null","75","null","39","null","9667","null","418","null","1228","null","258","null","1113","210","null","null",
"0500000US29109","Lawrence County, Missouri","14472","null","333","null","13057","null","418","null","66","null","58","null","11753","null","459","null","1238","null","236","null","1415","267","null","null",
"0500000US29111","Lewis County, Missouri","3342","null","150","null","2866","null","149","null","46","null","31","null","2379","null","143","null","441","null","106","null","476","88","null","null",
"0500000US29113","Lincoln County, Missouri","21404","null","406","null","20331","null","433","null","67","null","69","null","19050","null","470","null","1214","null","305","null","1073","255","null","null",
"0500000US29115","Linn County, Missouri","4759","null","152","null","4110","null","180","null","15","null","11","null","3445","null","199","null","650","null","126","null","649","140","null","null",
"0500000US29117","Livingston County, Missouri","5488","null","200","null","4584","null","215","null","4","null","6","null","3759","null","197","null","821","null","168","null","904","157","null","null",
"0500000US29119","McDonald County, Missouri","8234","null","225","null","6833","null","283","null","108","null","110","null","5321","null","312","null","1404","null","216","null","1401","241","null","null",
"0500000US29121","Macon County, Missouri","5695","null","189","null","4827","null","220","null","33","null","24","null","4086","null","202","null","708","null","134","null","868","146","null","null",
"0500000US29123","Madison County, Missouri","4607","null","219","null","3954","null","236","null","0","null","19","null","3410","null","253","null","544","null","135","null","653","148","null","null",
"0500000US29125","Maries County, Missouri","3633","null","165","null","2974","null","195","null","29","null","29","null","2632","null","193","null","313","null","95","null","659","123","null","null",
"0500000US29127","Marion County, Missouri","11442","null","271","null","10368","null","318","null","54","null","36","null","9452","null","347","null","862","null","251","null","1074","216","null","null",
"0500000US29129","Mercer County, Missouri","1228","null","98","null","991","null","99","null","6","null","7","null","882","null","102","null","103","null","45","null","237","60","null","null",
"0500000US29131","Miller County, Missouri","10084","null","273","null","9275","null","326","null","74","null","65","null","8019","null","373","null","1182","null","263","null","809","175","null","null",
